RowNumber,CustomerId,Firstname,Lastname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1896,15649418,Eva,Brown,776,France,Female,29,7,178171.04,2,1,1,115818.51,0
1897,15604588,Bob,Taylor,850,Spain,Female,38,3,0,2,0,1,179360.76,0
1898,15735428,Eva,Miller,673,Spain,Female,37,0,0,2,0,0,82351.06,0
1899,15629078,David,Garcia,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1
1900,15806880,Grace,Jones,627,Spain,Female,30,6,0,1,1,1,113408.47,0
1901,15754999,Frank,Taylor,570,France,Female,33,8,0,1,1,1,124641.42,0
1902,15781034,Bob,Johnson,796,Spain,Male,67,5,0,2,0,1,54871.02,0
1903,15622017,Eva,Jones,773,Spain,Female,33,10,0,1,1,1,98820.09,0
1904,15705885,Grace,Wilson,752,Spain,Male,36,2,0,2,1,1,45570.84,0
1905,15677382,Grace,Wilson,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
1906,15566843,Eva,Johnson,535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0
1907,15608387,Ivy,Miller,786,France,Female,29,4,0,2,1,0,103372.79,0
1908,15810786,David,Taylor,620,France,Female,67,3,0,2,1,1,43486.73,0
1909,15626983,Carol,Brown,605,Spain,Female,48,6,0,2,1,1,40062.99,0
1910,15773605,David,Williams,670,Spain,Female,32,3,0,2,1,0,46175.7,0
1911,15811261,Eva,Smith,617,Spain,Male,42,0,70105.87,1,1,1,120830.73,0
1912,15590606,Frank,Williams,595,France,Male,41,9,0,2,1,0,5967.09,0
1913,15576644,Carol,Wilson,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
1914,15750264,Bob,Wilson,757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0
1915,15741554,David,Miller,746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0
1916,15769051,Eva,Williams,503,Spain,Male,25,7,0,1,0,1,192841.13,0
1917,15812198,David,Williams,543,Germany,Male,48,1,100900.5,1,0,0,33310.72,1
1918,15699772,Carol,Brown,428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1
1919,15744105,Hank,Miller,768,France,Female,28,3,109118.05,2,0,1,50911.41,0
1920,15739858,Jack,Miller,618,France,Male,56,7,0,1,1,1,142400.27,1
1921,15723720,David,Johnson,591,France,Female,31,7,0,2,0,1,48778.46,0
1922,15638355,Bob,Jones,658,France,Female,35,5,126397.66,1,0,0,156361.58,1
1923,15805637,Bob,Miller,625,France,Male,,9,108546.16,3,1,0,133807.77,1
1924,15629575,Alice,Miller,717,France,Male,36,2,148061.89,1,1,0,179128.69,1
1925,15586243,David,Garcia,667,France,Male,44,8,122277.87,1,1,1,91810.71,0
1926,15757931,Jack,Taylor,804,France,Male,24,3,0,2,1,0,173195.33,0
1927,15716023,Ivy,Taylor,693,France,Male,31,1,0,2,0,1,182270.88,0
1928,15647782,Grace,Davis,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
1929,15716609,Jack,Williams,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
1930,15623791,Grace,Smith,632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0
1931,15627262,Grace,Williams,536,Germany,Male,23,6,92366.72,2,1,0,120661.71,0
1932,15652693,Hank,Johnson,573,France,Female,26,4,129109.02,1,0,0,149814.68,1
1933,15586993,Alice,Johnson,655,Spain,Female,56,5,0,2,1,1,41782.7,0
1934,15815560,Jack,Johnson,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0
1935,15584930,Jack,Jones,726,Germany,Male,30,5,111375.32,2,1,0,2704.09,0
1936,15799031,Hank,Smith,523,France,Male,39,3,0,2,1,0,6726.53,0
1937,15810457,David,Taylor,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
1938,15697879,David,Brown,701,France,Male,30,3,156660.72,2,1,0,45742.42,0
1939,15594902,David,Taylor,518,France,Male,,3,90957.81,1,0,1,162304.59,0
1940,15799710,Frank,Jones,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
1941,15659651,Grace,Johnson,531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1
1942,15645956,Frank,Jones,452,Spain,Male,44,3,88915.85,1,1,0,69697.74,0
1943,15651713,Alice,Taylor,684,France,Male,45,6,148071.39,1,1,0,183575.01,0
1944,15737265,Hank,Brown,728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
1945,15687310,Jack,Davis,783,Spain,Male,39,9,0,2,1,0,143752.77,0
1946,15607347,Grace,Smith,734,France,Male,22,5,130056.23,1,0,0,121894.31,1
1947,15698321,Frank,Jones,648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0
1948,15657812,Frank,Taylor,688,France,Male,52,1,0,2,1,1,172033.57,0
1949,15569187,Eva,Smith,680,Spain,Male,35,9,0,2,0,0,143774.06,0
1950,15681562,Frank,Taylor,516,France,Female,,2,112773.73,2,1,1,139366.58,0
1951,15615456,Ivy,Taylor,680,France,Female,37,10,123806.28,1,1,0,81776.84,1
1952,15589793,Jack,Brown,604,France,Male,53,8,144453.75,1,1,0,190998.96,1
1953,15781884,Ivy,Davis,624,Germany,Male,27,9,94667.29,2,0,1,4470.52,0
1954,15675190,Jack,Smith,623,France,Male,21,10,0,2,0,1,135851.3,0
1955,15600734,Hank,Johnson,624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0
1956,15779176,Jack,Smith,565,Germany,Female,58,3,108888.24,3,0,1,135875.51,1
1957,15605286,Ivy,Miller,565,France,Male,55,4,118803.35,2,1,1,128124.7,1
1958,15674922,Jack,Johnson,710,France,Male,54,6,171137.62,1,1,1,167023.95,1
1959,15737506,Hank,Smith,645,France,Male,42,6,0,1,0,0,149807.01,0
1960,15780514,Hank,Garcia,707,France,Male,33,8,136678.52,1,1,0,54290.62,0
1961,15623647,Alice,Garcia,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
1962,15668472,Jack,Taylor,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0
1963,15692416,Eva,Johnson,358,Spain,Female,52,8,143542.36,3,1,0,141959.11,1
1964,15771139,David,Smith,578,Germany,,,8,147487.23,2,1,0,66680.77,0
1965,15738318,Bob,Taylor,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
1966,15772243,Hank,Williams,612,France,Female,33,9,0,1,0,0,142797.5,1
1967,15638463,Carol,Taylor,681,Germany,Female,48,8,139480.18,1,1,1,163581.67,0
1968,15598088,David,Jones,559,Spain,Male,25,5,0,2,1,1,163221.22,0
1969,15693468,Grace,Garcia,488,Spain,Female,39,9,140553.46,1,0,0,12440.44,0
1970,15671930,Jack,Williams,717,France,Female,36,5,0,2,1,1,145551.6,0
1971,15762268,Ivy,Wilson,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
1972,15780954,Bob,Jones,582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0
1973,15700174,Carol,Johnson,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
1974,15635728,David,Taylor,693,France,Male,41,4,0,2,0,0,156381.47,0
1975,15679283,Jack,Garcia,694,France,Female,33,4,129731.64,2,1,0,178123.86,0
1976,15591386,Alice,Davis,622,France,Female,35,5,0,2,1,0,51112.8,0
1977,15694192,Grace,Garcia,598,Spain,Female,38,6,0,2,0,0,173783.38,0
1978,15585901,Bob,Brown,717,Spain,Male,,1,0,3,0,0,174770.14,1
1979,15792329,Eva,Garcia,494,Germany,Male,37,5,107106.33,2,1,0,172063.09,0
1980,15635597,Alice,Davis,644,France,Male,33,8,0,2,1,1,155294.17,0
1981,15775880,Carol,Davis,554,France,Female,30,9,0,2,1,1,40320.3,0
1982,15630913,Bob,Taylor,476,Spain,Female,69,1,105303.73,1,0,1,134260.34,0
1983,15756680,Alice,Johnson,667,France,Male,28,6,165798.1,1,1,0,147090.9,0
1984,15587913,Grace,Davis,748,Spain,Female,40,4,0,2,1,0,132368.47,0
1985,15737605,Eva,Garcia,531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0
1986,15627876,Alice,Johnson,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
1987,15772601,Frank,Smith,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0
1988,15758606,Eva,Garcia,738,France,Male,54,4,0,1,0,1,55725.04,1
1989,15657107,Carol,Miller,563,Spain,Female,46,8,106171.68,1,1,0,163145.5,1
1990,15622454,Grace,Taylor,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0
1991,15775803,Jack,Jones,841,Spain,Male,41,1,0,2,0,1,193093.77,0
1992,15570859,Ivy,Taylor,626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
1993,15748381,Ivy,Davis,613,France,Female,29,6,185709.28,2,1,1,77242.19,0
1994,15787189,Ivy,Wilson,824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1
1995,15666055,Bob,Brown,705,France,Female,49,7,0,1,1,0,63405.2,1
1996,15617648,Carol,Miller,584,France,Female,44,5,95671.75,2,1,1,106564.88,0
1997,15755678,Grace,Davis,534,France,Male,62,2,0,2,0,0,42763.12,1
1998,15624781,Eva,Garcia,672,France,Female,34,1,142151.75,2,1,1,168753.34,0
1999,15779497,Bob,Johnson,603,France,Male,43,5,127823.93,1,1,1,19483.35,0
2000,15567399,Carol,Miller,633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0
2001,15613656,Jack,Wilson,842,France,Male,58,1,63492.94,1,1,1,83172.19,0
2002,15734311,Frank,Jones,661,France,Female,27,3,0,2,1,1,76889.79,0
2003,15657214,Grace,Johnson,601,France,Male,74,2,0,2,0,1,51554.58,0
2004,15799350,Ivy,Brown,632,France,Male,41,0,106134.46,1,0,1,105570.39,0
2005,15729970,Alice,Williams,684,Germany,Male,29,8,127269.75,1,0,1,79495.01,0
2006,15725835,Grace,Brown,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
2007,15745543,Hank,Taylor,687,France,Male,39,7,0,2,1,0,26848.25,0
2008,15727384,Carol,Miller,705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
2009,15666916,David,Taylor,639,France,Male,43,6,99610.92,2,1,0,187296.78,0
2010,15732917,Jack,Davis,729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1
2011,15612050,Frank,Smith,556,Spain,Female,48,8,168522.37,1,1,1,151310.16,0
2012,15726267,Jack,Davis,570,France,Male,32,9,117337.54,2,0,1,62810.91,0
2013,15780124,Grace,Jones,841,France,Male,74,9,108131.53,1,0,1,60830.38,0
2014,15742238,David,Miller,705,Germany,,35,4,136496.12,2,1,0,116672.02,0
2015,15679024,Hank,Smith,553,France,Male,32,3,116324.53,1,1,0,77304.49,0
2016,15715297,Eva,Johnson,779,Germany,Female,40,2,75470.23,1,1,1,52894.01,0
2017,15633612,Alice,Smith,696,France,Male,28,4,172646.82,1,1,1,116471.43,0
2018,15602929,David,Jones,728,Spain,Female,37,4,0,1,0,0,4539.38,0
2019,15696703,Carol,Garcia,691,Germany,Male,27,3,160358.68,2,1,0,142367.72,0
2020,15756668,Ivy,Taylor,706,France,Male,30,3,98415.37,1,1,1,110520.48,0
2021,15565779,Hank,Wilson,627,Germany,Female,,6,57809.32,1,1,0,188258.49,0
2022,15795519,Alice,Davis,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
2023,15761477,Frank,Miller,501,Germany,Male,24,4,130806.42,2,1,0,80241.14,0
2024,15731890,Ivy,Jones,601,France,Male,41,1,123971.16,1,0,1,172814.99,0
2025,15633043,Grace,Williams,545,Spain,Female,39,6,0,1,0,0,38410.74,1
2026,15752953,David,Wilson,634,France,Male,45,9,0,2,0,0,17622.82,0
2027,15603088,Alice,Jones,451,Spain,Female,23,9,0,2,0,1,48021.71,0
2028,15606613,Bob,Williams,655,France,Female,59,7,0,1,1,0,88958.49,1
2029,15635939,Eva,Williams,458,France,Female,39,9,0,2,1,0,116343.09,0
2030,15666043,Eva,Williams,520,France,,33,4,156297.58,2,1,1,166102.61,0
2031,15746190,Hank,Garcia,624,Spain,Female,28,2,0,2,0,1,104353.26,0
2032,15591357,Frank,Smith,765,France,Male,51,3,123372.3,1,1,1,115429.32,0
2033,15658716,Hank,Brown,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
2034,15679909,Bob,Davis,665,Spain,Male,41,8,0,2,1,0,132152.32,0
2035,15634262,Carol,Williams,709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0
2036,15799825,Frank,Jones,583,France,Female,44,8,0,2,1,1,27431.62,0
2037,15756875,Jack,Johnson,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0
2038,15678146,Carol,Johnson,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
2039,15710743,Frank,Miller,621,France,Male,47,0,0,1,1,1,133831.37,1
2040,15595831,Frank,Taylor,579,Germany,Female,64,6,145215.43,1,1,1,164083.72,0
2041,15626684,Bob,Williams,547,France,Female,38,5,167539.97,1,0,1,159207.34,0
2042,15709846,Grace,Jones,840,France,Female,39,1,94968.97,1,1,0,84487.62,0
2043,15635459,Bob,Williams,667,Germany,Female,27,3,106116.5,2,1,0,3674.71,0
2044,15642544,Frank,Garcia,723,France,Male,34,5,0,2,0,1,12092.03,0
2045,15566494,Alice,Taylor,487,France,Male,45,2,0,2,1,0,77475.73,0
2046,15655238,Carol,Williams,668,France,Female,31,9,0,2,0,0,41291.73,0
2047,15733429,Bob,Davis,520,Germany,Male,34,8,120018.86,2,1,1,343.38,0
2048,15814536,Grace,Johnson,549,France,Male,37,2,112541.54,2,0,0,47432.43,0
2049,15771702,David,Williams,567,France,Female,35,5,166118.45,2,1,0,127827.18,0
2050,15723008,Hank,Davis,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
2051,15797160,Frank,Davis,492,France,Female,49,8,0,1,1,1,182865.09,1
2052,15792222,Jack,Smith,712,France,Female,37,1,106881.5,2,0,0,169386.81,0
2053,15644765,David,Davis,689,Germany,Male,26,4,120727.97,1,0,1,149073.88,0
2054,15610686,Eva,Taylor,850,France,Male,63,8,169832.57,1,0,0,184107.26,1
2055,15730868,Ivy,Johnson,747,France,Male,41,5,0,2,1,1,22750.17,0
2056,15705991,Grace,Miller,469,Germany,Male,38,9,113599.42,1,0,0,11950.29,0
2057,15577078,Jack,Garcia,539,Spain,Male,38,6,0,1,1,1,152880.07,1
2058,15679550,Ivy,Johnson,743,France,Male,32,9,0,2,1,0,175252.78,0
2059,15787655,Grace,Jones,707,France,Male,47,3,0,2,1,0,174303.29,0
2060,15668081,Alice,Miller,581,Spain,Female,50,4,0,2,1,1,80701.72,0
2061,15747980,Hank,Davis,737,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
2062,15710295,David,Williams,445,Germany,Female,38,6,119413.62,2,1,0,175756.36,0
2063,15724443,Carol,Smith,703,Germany,Female,,3,122084.63,1,0,1,82824.08,0
2064,15571305,Grace,Miller,588,Germany,Female,35,1,103060.63,1,1,0,179866.01,1
2065,15569503,Carol,Jones,765,France,Male,44,6,0,2,1,1,159899.97,0
2066,15581840,Hank,Jones,626,France,Male,33,8,0,2,1,0,138504.28,0
2067,15772262,Frank,Miller,545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0
2068,15767794,Eva,Smith,744,France,Male,,9,120718.28,1,1,1,58961.49,0
2069,15629338,David,Davis,658,Spain,Female,31,2,36566.96,1,1,0,103644.98,1
2070,15790379,Hank,Taylor,629,Germany,Male,28,8,108601,1,1,1,119647.7,0
2071,15750684,Hank,Jones,719,France,Female,42,4,0,1,1,0,28465.86,1
2072,15697214,Alice,Davis,686,Spain,Female,36,5,0,2,1,1,152979.14,0
2073,15711015,Ivy,Taylor,743,France,Male,36,4,0,2,1,1,190911.02,0
2074,15573309,Eva,Taylor,626,Spain,Female,48,2,0,2,1,1,95794.98,0
2075,15805303,David,Jones,661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1
2076,15741385,Frank,Miller,710,Germany,Male,45,9,108231.37,1,1,1,188574.08,0
2077,15780254,Frank,Taylor,654,France,Male,40,6,0,1,0,0,183872.88,1
2078,15744843,Bob,Williams,569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0
2079,15815626,Hank,Johnson,640,France,Male,63,2,68432.45,2,1,1,112503.24,1
2080,15784736,Grace,Garcia,562,France,Male,45,6,136855.24,1,1,0,46864,0
2081,15813412,Alice,Jones,721,France,Female,55,3,44020.89,1,1,0,65864.4,1
2082,15809143,Eva,Wilson,456,Germany,Male,32,9,133060.63,1,1,1,125167.92,0
2083,15617617,Frank,Taylor,811,Spain,Male,39,7,0,2,1,1,177519.39,0
2084,15779738,David,Brown,534,France,Male,24,1,0,1,1,1,169653.32,0
2085,15668669,Bob,Williams,423,France,Female,36,5,97665.61,1,1,0,118372.55,1
2086,15687477,David,Wilson,594,Germany,Male,28,5,185013.02,1,1,0,16481.12,0
2087,15578908,Alice,Davis,725,Spain,Female,32,0,0,2,1,1,138525.19,0
2088,15687658,Grace,Garcia,716,France,Female,52,7,65971.61,2,1,0,14608,1
2089,15615020,Bob,Smith,595,Germany,Female,41,9,150463.11,2,0,1,81548.38,0
2090,15608886,Bob,Taylor,679,France,Female,33,1,0,2,0,0,69608.48,0
2091,15602551,Ivy,Smith,667,Spain,Male,39,9,0,2,1,0,68873.8,0
2092,15672945,Eva,Garcia,661,France,Female,37,5,136425.18,1,1,0,81102.81,0
2093,15757408,Bob,Williams,655,Spain,Male,38,3,250898.09,3,0,1,81054,1
2094,15806132,Ivy,Williams,555,France,Male,55,4,146798.81,1,1,1,74149.77,0
2095,15813022,Ivy,Garcia,531,Spain,Male,70,1,0,2,0,0,99503.19,0
2096,15673578,Alice,Williams,611,Germany,Female,40,7,128486.91,2,1,0,10109.47,0
2097,15757916,Carol,Taylor,600,France,Female,38,9,0,2,1,1,58855.85,0
2098,15689168,David,Garcia,531,Spain,Male,,1,143407.29,2,0,1,84402.46,0
2099,15769216,Grace,Jones,601,France,Female,43,2,0,1,1,0,49713.87,1
2100,15593295,Jack,Brown,548,France,Male,57,6,76165.65,1,1,1,133537.53,0
2101,15804814,David,Davis,759,France,Male,40,4,0,2,1,0,124615.59,0
2102,15778934,Bob,Johnson,678,Spain,Female,49,8,0,2,0,1,98090.69,0
2103,15802351,Grace,Miller,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
2104,15630241,Frank,Brown,594,France,Male,61,3,62391.22,1,1,1,192434.11,0
2105,15719561,Carol,Johnson,768,France,Male,42,5,0,3,0,0,60686.4,0
2106,15615096,Frank,Miller,492,France,Female,31,7,0,2,1,1,49463.44,0
2107,15659931,Frank,Smith,637,Germany,Female,,1,123378.2,1,1,0,81431.99,1
2108,15714586,Eva,Brown,646,Spain,Female,42,3,99836.47,1,0,1,22909.56,0
2109,15634949,David,Wilson,593,Germany,Male,74,5,161434.36,2,1,1,65532.17,0
2110,15589224,Jack,Brown,596,Spain,Male,41,5,0,2,0,1,141053.85,0
2111,15795990,Alice,Williams,722,Germany,Female,48,10,138311.76,1,1,1,3472.63,1
2112,15603216,Jack,Taylor,642,France,Male,25,7,0,2,1,0,102083.78,0
2113,15631201,Frank,Taylor,472,Spain,Female,28,4,0,2,1,0,1801.77,0
2114,15686255,Bob,Johnson,738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0
2115,15746594,Carol,Williams,732,Spain,Male,33,8,0,1,1,0,119882.7,0
2116,15718893,Hank,Smith,404,Germany,Female,54,4,125456.07,1,1,0,83715.66,1
2117,15671609,Jack,Taylor,701,France,Male,44,7,0,2,1,0,23425.78,0
2118,15652540,Frank,Davis,683,France,Male,31,2,0,2,0,1,77326.78,0
2119,15774857,Carol,Smith,460,France,Female,27,7,0,2,1,0,156150.08,1
2120,15791836,Grace,Williams,690,France,Male,29,5,0,2,1,0,108577.97,0
2121,15651554,David,Williams,618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1
2122,15583576,Ivy,Johnson,671,France,Male,30,2,0,1,0,1,102057.86,0
2123,15732740,Eva,Jones,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0
2124,15723320,Carol,Taylor,651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0
2125,15603851,Bob,Williams,704,France,Male,32,7,127785.17,4,0,0,184464.7,1
2126,15777923,Bob,Williams,544,France,Female,45,6,0,2,0,1,151401.33,0
2127,15735719,Carol,Davis,790,France,Female,40,9,0,2,1,1,70607.1,0
2128,15703482,Bob,Brown,710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0
2129,15605835,David,Brown,743,France,Male,37,8,69143.91,2,0,1,105780.18,0
2130,15664881,Bob,Williams,702,France,Male,34,4,100054.77,1,1,0,109496.45,0
2131,15757568,Jack,Smith,704,France,Female,45,6,0,1,1,1,137739.45,0
2132,15792660,Ivy,Davis,614,France,Male,38,2,116248.88,1,1,0,105140.92,0
2133,15599722,Bob,Smith,609,Spain,Female,43,6,86053.52,2,1,1,113276.46,1
2134,15726354,Ivy,Miller,688,France,Female,,6,123157.95,1,1,0,172531.23,0
2135,15610355,Frank,Jones,713,France,Male,44,1,63438.91,1,1,0,64375.4,0
2136,15704284,Alice,Brown,736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1
2137,15621893,David,Brown,727,France,Male,18,4,133550.67,1,1,1,46941.41,0
2138,15588219,Alice,Davis,850,France,Female,38,1,106871.81,2,1,0,29333.01,0
2139,15688619,Frank,Garcia,718,Spain,,45,3,105266.32,2,1,1,193724.51,0
2140,15765518,David,Smith,643,France,Female,51,2,105229.53,1,1,0,34967.75,1
2141,15616931,Carol,Taylor,653,France,Male,41,8,102768.42,1,1,0,55663.85,0
2142,15758372,Carol,Davis,674,France,Male,18,7,0,2,1,1,55753.12,1
2143,15782591,Ivy,Johnson,690,France,Male,35,6,112689.95,1,1,0,176962.31,0
2144,15612109,Frank,Garcia,819,France,Male,38,9,122334.26,2,1,1,181507.44,0
2145,15613712,Ivy,Wilson,634,Spain,Male,,1,0,2,1,0,61995.57,0
2146,15639322,Eva,Smith,633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0
2147,15594349,Bob,Garcia,850,France,Male,49,5,122486.47,1,0,1,59748.19,0
2148,15574167,Hank,Davis,665,France,Male,,2,101286.11,1,1,1,159840.51,0
2149,15811842,Eva,Taylor,630,Spain,Male,26,7,0,2,1,1,6656.64,0
2150,15648794,Bob,Johnson,836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1
2151,15771211,David,Jones,668,France,Male,38,10,86977.96,1,0,1,37094.75,0
2152,15588614,Ivy,Garcia,753,France,Male,57,7,0,1,1,0,159475.08,1
2153,15630698,David,Jones,745,France,Female,55,9,110123.59,1,0,1,51548.14,1
2154,15694200,David,Williams,693,France,Male,36,8,178111.82,1,0,0,58719.63,1
2155,15721426,Bob,Brown,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
2156,15725997,Frank,Miller,660,France,Female,35,6,100768.77,1,1,0,19199.61,0
2157,15762138,Bob,Brown,608,France,Male,42,5,0,2,1,0,178504.29,0
2158,15750649,Grace,Wilson,744,France,Female,44,3,0,2,1,1,189016.14,0
2159,15685706,Carol,Taylor,731,France,Female,40,7,118991.79,1,1,1,156048.64,0
2160,15641835,Carol,Johnson,683,France,Male,72,3,140997.26,1,0,1,52876.41,0
2161,15586821,Eva,Jones,727,France,Male,28,5,0,2,0,1,19653.08,0
2162,15569678,Carol,Davis,561,Germany,Male,32,6,166824.59,1,1,0,139451.98,0
2163,15793842,Bob,Jones,700,France,Female,34,2,76322.69,1,1,0,128136.29,0
2164,15667554,Jack,Taylor,605,France,Male,35,6,0,2,1,1,45206.57,0
2165,15794479,Ivy,Davis,767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0
2166,15585041,Bob,Davis,511,France,Male,,7,0,2,0,1,158313.87,0
2167,15780650,Bob,Wilson,667,France,Male,40,9,0,1,1,1,96670.2,0
2168,15780846,Hank,Taylor,787,France,Male,33,1,126588.81,2,0,1,62163.53,0
2169,15805260,Ivy,Garcia,705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1
2170,15621629,Grace,Brown,773,Germany,Male,43,8,81844.91,2,1,1,35908.46,0
2171,15662151,Carol,Williams,554,France,Male,,4,0,1,0,1,168780.04,0
2172,15747174,Ivy,Jones,526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0
2173,15651585,Carol,Garcia,661,Germany,Male,35,2,117212.18,1,1,1,83052.03,0
2174,15649738,Eva,Williams,698,France,Female,46,0,0,2,1,1,125962.02,0
2175,15633108,Ivy,Johnson,646,France,Male,26,4,139848.17,1,1,0,164696.27,0
2176,15769254,Carol,Miller,757,Germany,Female,34,9,101861.36,2,0,0,187011.96,0
2177,15704746,Grace,Jones,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0
2178,15637644,Alice,Wilson,667,France,Female,24,4,0,2,0,1,34335.55,0
2179,15609562,David,Williams,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
2180,15787459,David,Davis,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
2181,15762902,Grace,Garcia,649,France,Female,42,7,0,2,0,1,22974.01,0
2182,15738605,Hank,Brown,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1
2183,15724889,Alice,Wilson,665,Spain,Male,38,9,0,1,0,1,87412.74,0
2184,15730735,Eva,Jones,713,France,Male,38,9,72286.84,2,1,1,26136.89,0
2185,15689147,Grace,Taylor,652,France,Female,40,1,0,2,1,0,126554.96,0
2186,15730397,David,Garcia,739,Spain,Male,40,1,109681.61,1,1,1,193321.3,0
2187,15762169,David,Wilson,556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1
2188,15589320,David,Miller,699,Spain,Male,34,8,0,1,1,1,76510.46,0
2189,15799211,Frank,Jones,708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0
2190,15798310,Grace,Johnson,480,France,Male,35,2,165692.91,1,1,1,197984.58,0
2191,15609998,Bob,Brown,700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1
2192,15583548,Eva,Johnson,525,Spain,Female,47,6,118560,1,1,0,82522.61,1
2193,15761763,David,Williams,845,France,Male,33,8,164385.53,1,1,0,150664.97,0
2194,15764409,Carol,Taylor,613,France,Male,37,9,108286.5,1,1,1,114153.44,0
2195,15710161,Grace,Williams,850,France,Female,34,2,0,2,1,1,171706.66,0
2196,15735246,Frank,Brown,798,Spain,Female,58,9,0,2,0,0,119071.56,1
2197,15791700,Grace,Garcia,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1
2198,15670753,Eva,Williams,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0
2199,15573876,Frank,Taylor,473,Spain,Male,48,8,0,2,1,0,71139.8,0
2200,15770174,Eva,Smith,762,France,Male,29,6,141389.06,1,1,0,54122.89,0
2201,15641114,Grace,Smith,701,France,Male,37,8,130091.5,1,1,1,120031.29,0
2202,15682435,Bob,Wilson,600,France,Male,35,4,143744.77,2,1,0,104076.51,0
2203,15751788,Eva,Wilson,850,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
2204,15672598,Frank,Jones,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
2205,15762803,Frank,Wilson,509,France,Male,31,3,0,2,1,0,15360.91,0
2206,15812982,Eva,Miller,509,Spain,Male,38,2,0,1,0,0,168460.12,0
2207,15597901,Jack,Wilson,609,France,Male,34,1,0,1,1,1,181177.9,0
